appearance_id,kind,status,source_url,note,reviewed_at
blackpanther3,passive,complete,https://thanosvibs.money/api/characters/blackpanther3/skills,,2026-08-30T02:03:32.751Z
blackpanther3,uniform_effect,complete,https://thanosvibs.money/api/characters/blackpanther3/skills,,2026-08-30T02:03:32.751Z
blackpanther4,leader,complete,https://thanosvibs.money/api/characters/blackpanther4/skills,,2026-08-30T02:03:32.751Z
blackpanther4,passive,complete,https://thanosvibs.money/api/characters/blackpanther4/skills,,2026-08-30T02:03:32.751Z
blackpanther4,uniform_effect,complete,https://thanosvibs.money/api/characters/blackpanther4/skills,,2026-08-30T02:03:32.751Z
blackwidow,leader,complete,https://thanosvibs.money/api/characters/blackwidow/skills,,2026-08-30T02:03:32.751Z
blackwidow,passive,complete,https://thanosvibs.money/api/characters/blackwidow/skills,,2026-08-30T02:03:32.751Z
blackwidow,uniform_effect,not_applicable,https://thanosvibs.money/api/characters/blackwidow/skills,Base appearances do not have a uniform passive.,2026-08-30T02:03:32.751Z
blackwidow1,leader,complete,https://thanosvibs.money/api/characters/blackwidow1/skills,,2026-08-30T02:03:32.751Z
blackwidow1,passive,complete,https://thanosvibs.money/api/characters/blackwidow1/skills,,2026-08-30T02:03:32.751Z
blackwidow1,uniform_effect,complete,https://thanosvibs.money/api/characters/blackwidow1/skills,,2026-08-30T02:03:32.751Z
blackwidow2,leader,complete,https://thanosvibs.money/api/characters/blackwidow2/skills,,2026-08-30T02:03:32.751Z
blackwidow2,passive,complete,https://thanosvibs.money/api/characters/blackwidow2/skills,,2026-08-30T02:03:32.751Z
blackwidow2,uniform_effect,complete,https://thanosvibs.money/api/characters/blackwidow2/skills,,2026-08-30T02:03:32.751Z
blackwidow3,leader,complete,https://thanosvibs.money/api/characters/blackwidow3/skills,,2026-08-30T02:03:32.751Z
blackwidow3,passive,complete,https://thanosvibs.money/api/characters/blackwidow3/skills,,2026-08-30T02:03:32.751Z
blackwidow3,uniform_effect,complete,https://thanosvibs.money/api/characters/blackwidow3/skills,,2026-08-30T02:03:32.751Z
blackwidow4,leader,complete,https://thanosvibs.money/api/characters/blackwidow4/skills,,2026-08-30T02:03:32.751Z
blackwidow4,passive,complete,https://thanosvibs.money/api/characters/blackwidow4/skills,,2026-08-30T02:03:32.751Z
blackwidow4,uniform_effect,complete,https://thanosvibs.money/api/characters/blackwidow4/skills,,2026-08-30T02:03:32.751Z
blackwidow5,leader,complete,https://thanosvibs.money/api/characters/blackwidow5/skills,,2026-08-30T02:03:32.751Z
blackwidow5,passive,complete,https://thanosvibs.money/api/characters/blackwidow5/skills,,2026-08-30T02:03:32.751Z
blackwidow5,uniform_effect,complete,https://thanosvibs.money/api/characters/blackwidow5/skills,,2026-08-30T02:03:32.751Z
blackwidow6,leader,complete,https://thanosvibs.money/api/characters/blackwidow6/skills,,2026-08-30T02:03:32.751Z
blackwidow6,passive,complete,https://thanosvibs.money/api/characters/blackwidow6/skills,,2026-08-30T02:03:32.751Z
blackwidow6,uniform_effect,complete,https://thanosvibs.money/api/characters/blackwidow6/skills,,2026-08-30T02:03:32.751Z
blackwidow7,leader,complete,https://thanosvibs.money/api/characters/blackwidow7/skills,,2026-08-30T02:03:32.751Z
blackwidow7,passive,complete,https://thanosvibs.money/api/characters/blackwidow7/skills,,2026-08-30T02:03:32.751Z
blackwidow7,uniform_effect,complete,https://thanosvibs.money/api/characters/blackwidow7/skills,,2026-08-30T02:03:32.751Z
blackwidow8,leader,complete,https://thanosvibs.money/api/characters/blackwidow8/skills,,2026-08-30T02:03:32.751Z
blackwidow8,passive,complete,https://thanosvibs.money/api/characters/blackwidow8/skills,,2026-08-30T02:03:32.751Z
blackwidow8,uniform_effect,complete,https://thanosvibs.money/api/characters/blackwidow8/skills,,2026-08-30T02:03:32.751Z
blackwidow9,leader,complete,https://thanosvibs.money/api/characters/blackwidow9/skills,,2026-08-30T02:03:32.751Z
blackwidow9,passive,complete,https://thanosvibs.money/api/characters/blackwidow9/skills,,2026-08-30T02:03:32.751Z
blackwidow9,uniform_effect,complete,https://thanosvibs.money/api/characters/blackwidow9/skills,,2026-08-30T02:03:32.751Z
blackwidow10,leader,complete,https://thanosvibs.money/api/characters/blackwidow10/skills,,2026-08-30T02:03:32.751Z
blackwidow10,passive,complete,https://thanosvibs.money/api/characters/blackwidow10/skills,,2026-08-30T02:03:32.751Z
blackwidow10,uniform_effect,complete,https://thanosvibs.money/api/characters/blackwidow10/skills,,2026-08-30T02:03:32.751Z
blackwidow11,leader,complete,https://thanosvibs.money/api/characters/blackwidow11/skills,,2026-08-30T02:03:32.751Z
blackwidow11,passive,complete,https://thanosvibs.money/api/characters/blackwidow11/skills,,2026-08-30T02:03:32.751Z
blackwidow11,uniform_effect,complete,https://thanosvibs.money/api/characters/blackwidow11/skills,,2026-08-30T02:03:32.751Z
cable,leader,complete,https://thanosvibs.money/api/characters/cable/skills,,2026-08-30T02:03:32.751Z
cable,passive,complete,https://thanosvibs.money/api/characters/cable/skills,,2026-08-30T02:03:32.751Z
cable,uniform_effect,not_applicable,https://thanosvibs.money/api/characters/cable/skills,Base appearances do not have a uniform passive.,2026-08-30T02:03:32.751Z
cable1,leader,complete,https://thanosvibs.money/api/characters/cable1/skills,,2026-08-30T02:03:32.751Z
cable1,passive,complete,https://thanosvibs.money/api/characters/cable1/skills,,2026-08-30T02:03:32.751Z
cable1,uniform_effect,complete,https://thanosvibs.money/api/characters/cable1/skills,,2026-08-30T02:03:32.751Z
cable2,leader,complete,https://thanosvibs.money/api/characters/cable2/skills,,2026-08-30T02:03:32.751Z
cable2,passive,complete,https://thanosvibs.money/api/characters/cable2/skills,,2026-08-30T02:03:32.751Z
cable2,uniform_effect,complete,https://thanosvibs.money/api/characters/cable2/skills,,2026-08-30T02:03:32.751Z
cable3,leader,complete,https://thanosvibs.money/api/characters/cable3/skills,,2026-08-30T02:03:32.751Z
cable3,passive,complete,https://thanosvibs.money/api/characters/cable3/skills,,2026-08-30T02:03:32.751Z
cable3,uniform_effect,complete,https://thanosvibs.money/api/characters/cable3/skills,,2026-08-30T02:03:32.751Z
cable4,leader,complete,https://thanosvibs.money/api/characters/cable4/skills,,2026-08-30T02:03:32.751Z
cable4,passive,complete,https://thanosvibs.money/api/characters/cable4/skills,,2026-08-30T02:03:32.751Z
cable4,uniform_effect,complete,https://thanosvibs.money/api/characters/cable4/skills,,2026-08-30T02:03:32.751Z
cable5,leader,complete,https://thanosvibs.money/api/characters/cable5/skills,,2026-08-30T02:03:32.751Z
cable5,passive,complete,https://thanosvibs.money/api/characters/cable5/skills,,2026-08-30T02:03:32.751Z
cable5,uniform_effect,complete,https://thanosvibs.money/api/characters/cable5/skills,,2026-08-30T02:03:32.751Z
sharonrogers,leader,complete,https://thanosvibs.money/api/characters/sharonrogers/skills,,2026-08-30T02:03:32.751Z
sharonrogers,passive,complete,https://thanosvibs.money/api/characters/sharonrogers/skills,,2026-08-30T02:03:32.751Z
sharonrogers,uniform_effect,not_applicable,https://thanosvibs.money/api/characters/sharonrogers/skills,Base appearances do not have a uniform passive.,2026-08-30T02:03:32.751Z
sharonrogers1,leader,complete,https://thanosvibs.money/api/characters/sharonrogers1/skills,,2026-08-30T02:03:32.751Z
sharonrogers1,passive,complete,https://thanosvibs.money/api/characters/sharonrogers1/skills,,2026-08-30T02:03:32.751Z
sharonrogers1,uniform_effect,complete,https://thanosvibs.money/api/characters/sharonrogers1/skills,,2026-08-30T02:03:32.751Z
sharonrogers2,leader,complete,https://thanosvibs.money/api/characters/sharonrogers2/skills,,2026-08-30T02:03:32.751Z
sharonrogers2,passive,complete,https://thanosvibs.money/api/characters/sharonrogers2/skills,,2026-08-30T02:03:32.751Z
sharonrogers2,uniform_effect,complete,https://thanosvibs.money/api/characters/sharonrogers2/skills,,2026-08-30T02:03:32.751Z
sharonrogers3,leader,complete,https://thanosvibs.money/api/characters/sharonrogers3/skills,,2026-08-30T02:03:32.751Z
sharonrogers3,passive,complete,https://thanosvibs.money/api/characters/sharonrogers3/skills,,2026-08-30T02:03:32.751Z
sharonrogers3,uniform_effect,complete,https://thanosvibs.money/api/characters/sharonrogers3/skills,,2026-08-30T02:03:32.751Z
sharonrogers4,leader,complete,https://thanosvibs.money/api/characters/sharonrogers4/skills,,2026-08-30T02:03:32.751Z
sharonrogers4,passive,complete,https://thanosvibs.money/api/characters/sharonrogers4/skills,,2026-08-30T02:03:32.751Z
sharonrogers4,uniform_effect,complete,https://thanosvibs.money/api/characters/sharonrogers4/skills,,2026-08-30T02:03:32.751Z
sharonrogers5,leader,complete,https://thanosvibs.money/api/characters/sharonrogers5/skills,,2026-08-30T02:03:32.751Z
sharonrogers5,passive,complete,https://thanosvibs.money/api/characters/sharonrogers5/skills,,2026-08-30T02:03:32.751Z
sharonrogers5,uniform_effect,complete,https://thanosvibs.money/api/characters/sharonrogers5/skills,,2026-08-30T02:03:32.751Z
sharonrogers6,leader,complete,https://thanosvibs.money/api/characters/sharonrogers6/skills,,2026-08-30T02:03:32.751Z
